userId,gender,age_group,recommendations,all_movies_rec
4151,Male,Adult (41-60 years),"[1230, 1265, 318, 1732, 356, 296, 1704]","[""We will also ensure that the recommendations are fair and do not disproportionately favor or disfavor movies based on the user's gender_and_age"", '""Annie Hall"" (1977)', '""The Graduate"" (1967)', '""Eternal Sunshine of the Spotless Mind"" (2004)', '""Groundhog Day"" (1993)', '""The Shawshank Redemption"" (1994)', '""Amélie"" (2001)', '""The Big Lebowski"" (1998)', '""Forrest Gump"" (1994)', '""Pulp Fiction"" (1994)', '""Good Will Hunting"" (1997)']"
4170,Male,Adult (41-60 years),"[912, 1230, 318, 1732, 356, 296, 1704, 1265]","[""We will also take into account the user's ratings for the movies they have already watched. Here are the recommendations:"", '""Casablanca"" (1942)', '""Annie Hall"" (1977)', '""The Shawshank Redemption"" (1994)', '""The Big Lebowski"" (1998)', '""Forrest Gump"" (1994)', '""Pulp Fiction"" (1994)', '""The Graduate"" (1967)', '""Annie"" (1982)', '""Good Will Hunting"" (1997)', '""Groundhog Day"" (1993)']"
4186,Male,Young (21-40 years),[],[]
4223,Female,Young (21-40 years),"[356, 296, 318, 1682, 593, 1704, 3147, 2959]","['""Forrest Gump"" (1994)', '""Pulp Fiction"" (1994)', '""The Shawshank Redemption"" (1994)', '""The Matrix"" (1999)', '""Eternal Sunshine of the Spotless Mind"" (2004)', '""The Truman Show"" (1998)', '""The Silence of the Lambs"" (1991)', '""Good Will Hunting"" (1997)', '""The Green Mile"" (1999)', '""Fight Club"" (1999)']"
4251,Male,Adult (41-60 years),"[1265, 2716, 1197, 1230, 1136, 2791, 3868, 39, 3253]","[""'Groundhog Day' (1993)"", ""'Ghostbusters' (1984)"", ""'The Princess Bride' (1987)"", ""'Annie Hall' (1977)"", ""'Monty Python and the Holy Grail' (1975)"", ""'Airplane!' (1980)"", ""'The Big Chill' (1983)"", ""'The Naked Gun: From the Files of Police Squad!' (1988)"", ""'Clueless' (1995)"", ""'Wayne's World' (1992)""]"
4335,Male,Young (21-40 years),[],[]
4347,Female,Teenager (0-20 years),"[39, 2572]","['""Clueless"" (1995)', '""Legally Blonde"" (2001)', '""Mean Girls"" (2004)', '""10 Things I Hate About You"" (1999)', '""Little Miss Sunshine"" (2006)', '""Whip It"" (2009)', '""Juno"" (2007)', '""The Princess Diaries"" (2001)', '""Pitch Perfect"" (2012)', '""Easy A"" (2010)', ""They also consider the user's gender_and_age""]"
4357,Female,Young (21-40 years),"[1197, 3598, 899, 1307, 2081, 1035, 1]","['The Princess Bride (1987)', 'Amélie (2001)', ""Singin' in the Rain (1952)"", 'When Harry Met Sally... (1989)', 'The Little Mermaid (1989)', 'Eternal Sunshine of the Spotless Mind (2004)', 'The Sound of Music (1965)', 'Toy Story (1995)', 'Pride and Prejudice (2005)', 'La La Land (2016)']"
4376,Female,Young (21-40 years),"[1270, 1197, 1036, 356, 318, 593, 480, 296, 1240]","['""Back to the Future"" (1985)', '""The Princess Bride"" (1987)', '""Die Hard"" (1988)', '""Forrest Gump"" (1994)', '""The Shawshank Redemption"" (1994)', '""The Silence of the Lambs"" (1991)', '""Jurassic Park"" (1993)', '""The Matrix"" (1999)', '""Pulp Fiction"" (1994)', '""The Terminator"" (1984)']"
4388,Male,Adult (41-60 years),[],[]
4405,Male,Young (21-40 years),"[1230, 356, 318, 1704, 1682, 1197, 858, 1265]","['""Annie Hall (1977)', '""Eternal Sunshine of the Spotless Mind (2004)', '""Forrest Gump (1994)', '""The Shawshank Redemption (1994)', '""Amélie (2001)', '""Good Will Hunting (1997)', '""The Truman Show (1998)', '""The Princess Bride (1987)', '""The Godfather (1972)', '""Groundhog Day (1993)']"
4411,Male,Teenager (0-20 years),[],[]
4428,Male,Young (21-40 years),"[2174, 1407, 1321, 2657, 1215]","['""Shaun of the Dead"" (2004)', '""Beetlejuice"" (1988)', '""The Cabin in the Woods"" (2012)', '""Zombieland"" (2009)', '""Scream"" (1996)', '""Tucker and Dale vs Evil"" (2010)', '""An American Werewolf in London"" (1981)', '""Evil Dead II"" (1987)', '""The Rocky Horror Picture Show"" (1975)', '""Army of Darkness"" (1992)', 'Each movie offers a mix of comedy and horror, ensuring a balanced and enjoyable viewing experience for the user.']"
4430,Female,Young (21-40 years),[],[]
4431,Male,Teenager (0-20 years),"[318, 296, 1193, 2858, 593, 527, 2997]","['""The Shawshank Redemption"" (1994)', '""Pulp Fiction"" (1994)', '""One Flew Over the Cuckoo\'s Nest"" (1975)', '""The Godfather"" (1972)', '""The Matrix"" (1999)', '""Seven"" (1995)', '""American Beauty"" (1999)', '""Silence of the Lambs"" (1991)', '""Schindler\'s List"" (1993)', '""Being John Malkovich"" (1999)']"
4477,Male,Young (21-40 years),"[296, 318, 1270, 480, 593, 1036, 1291, 1617, 260]","['""Pulp Fiction"" (1994)', '""The Shawshank Redemption"" (1994)', '""The Matrix"" (1999)', '""Back to the Future"" (1985)', '""Jurassic Park"" (1993)', '""The Silence of the Lambs"" (1991)', '""Die Hard"" (1988)', '""Indiana Jones and the Last Crusade"" (1989)', '""L.A. Confidential"" (1997)', '""Star Wars: Episode IV - A New Hope"" (1977)']"
4480,Male,Young (21-40 years),[],[]
4516,Male,Teenager (0-20 years),"[296, 318, 2023, 356, 593, 527, 50, 2329, 3147, 2959]","['""Pulp Fiction"" (1994)', '""The Shawshank Redemption"" (1994)', '""The Godfather: Part III"" (1990)', '""Forrest Gump"" (1994)', '""The Silence of the Lambs"" (1991)', '""Schindler\'s List"" (1993)', '""The Usual Suspects"" (1995)', '""American History X"" (1998)', '""The Green Mile"" (1999)', '""Fight Club"" (1999)']"
4535,Male,Teenager (0-20 years),[],[]
4545,Male,Young (21-40 years),"[1196, 1198, 318, 589, 110, 480, 2028, 3578]","['Star Wars: Episode V - The Empire Strikes Back (1980)', 'Raiders of the Lost Ark (1981)', 'The Shawshank Redemption (1994)', 'Terminator 2: Judgment Day (1991)', 'Braveheart (1995)', 'Jurassic Park (1993)', 'The Matrix (1999)', 'Saving Private Ryan (1998)', 'Gladiator (2000)', 'The Dark Knight (2008)']"
4550,Male,Teenager (0-20 years),"[2959, 2502, 2329, 1682, 318, 296, 1704, 1732, 593]","['The Matrix (1999)', 'Fight Club (1999)', 'Office Space (1999)', 'American History X (1998)', 'The Truman Show (1998)', 'The Shawshank Redemption (1994)', 'Pulp Fiction (1994)', 'Good Will Hunting (1997)', 'The Big Lebowski (1998)', 'The Silence of the Lambs (1991)', ""They cover a range of themes and styles within those genres, ensuring a diverse selection of movies that align with the user's interests.""]"
4575,Female,Teenager (0-20 years),"[1407, 2174, 2716, 2124, 1278, 1321]","['""Scream"" (1996)', '""Shaun of the Dead"" (2004)', '""Beetlejuice"" (1988)', '""The Cabin in the Woods"" (2012)', '""Zombieland"" (2009)', '""Evil Dead II"" (1987)', '""Ghostbusters"" (1984)', '""The Addams Family"" (1991)', '""Young Frankenstein"" (1974)', '""An American Werewolf in London"" (1981)']"
4610,Female,Young (21-40 years),"[1307, 1036, 1197, 457, 1265, 1240, 2413, 380, 2000]","[""We will also ensure that the recommendations do not disproportionately favor or disfavor movies based on the user's gender_and_age."", '""When Harry Met Sally... (1989)', '""Die Hard (1988)', '""The Princess Bride (1987)', '""The Fugitive (1993)', '""Groundhog Day (1993)', '""The Terminator (1984)', '""Clue (1985)', '""True Lies (1994)', '""The Mask (1994)', '""Lethal Weapon (1987)']"
4611,Female,Teenager (0-20 years),[],[]
4659,Female,Young (21-40 years),"[215, 318, 356, 17, 1682, 539, 1393]","[""We will also take into account the user's ratings for the movies they have already watched. Here are the recommendations:"", '""The Notebook"" (2004)', '""Eternal Sunshine of the Spotless Mind"" (2004)', '""Before Sunrise"" (1995)', '""Amelie"" (2001)', '""The Shawshank Redemption"" (1994)', '""Forrest Gump"" (1994)', '""Sense and Sensibility"" (1995)', '""The Truman Show"" (1998)', '""Sleepless in Seattle"" (1993)', '""Jerry Maguire"" (1996)']"
4660,Female,Teenager (0-20 years),"[1270, 1197, 2918, 1968, 480, 356, 39, 318, 1]","['""Back to the Future"" (1985)', '""The Princess Bride"" (1987)', '""Ferris Bueller\'s Day Off"" (1986)', '""The Breakfast Club"" (1985)', '""Jurassic Park"" (1993)', '""Forrest Gump"" (1994)', '""The Lion King"" (1994)', '""Clueless"" (1995)', '""The Shawshank Redemption"" (1994)', '""Toy Story"" (1995)']"
4742,Male,Young (21-40 years),[],[]
4794,Female,Young (21-40 years),"[1270, 356, 296, 318, 1197, 1036, 1097, 593, 1732]","['""Back to the Future"" (1985)', '""Forrest Gump"" (1994)', '""Pulp Fiction"" (1994)', '""The Shawshank Redemption"" (1994)', '""The Princess Bride"" (1987)', '""Die Hard"" (1988)', '""E.T. the Extra-Terrestrial"" (1982)', '""The Silence of the Lambs"" (1991)', '""The Big Lebowski"" (1998)', '""The Matrix"" (1999)']"
4802,Male,Adult (41-60 years),[],[]
4833,Male,Young (21-40 years),"[1197, 1, 356, 296, 318, 1704, 1682]","['""The Princess Bride"" (1987)', '""Toy Story"" (1995)', '""Forrest Gump"" (1994)', '""The Lion King"" (1994)', '""Pulp Fiction"" (1994)', '""The Shawshank Redemption"" (1994)', '""The Incredibles"" (2004)', '""Good Will Hunting"" (1997)', '""The Truman Show"" (1998)', '""Eternal Sunshine of the Spotless Mind"" (2004)']"
4834,Female,Adult (41-60 years),[],[]
4841,Male,Young (21-40 years),"[296, 318, 1704, 1682, 1732, 2329, 50, 3147, 2959]","['""Pulp Fiction"" (1994)', '""The Shawshank Redemption"" (1994)', '""Good Will Hunting"" (1997)', '""The Truman Show"" (1998)', '""Eternal Sunshine of the Spotless Mind"" (2004)', '""The Big Lebowski"" (1998)', '""American History X"" (1998)', '""The Usual Suspects"" (1995)', '""The Green Mile"" (1999)', '""Fight Club"" (1999)']"
4851,Male,Teenager (0-20 years),"[318, 296, 2959, 356, 1704, 1682, 2028, 3147, 2762]","['The Shawshank Redemption (1994)', '6/', ""It falls within the user's preferred years and genre."", 'Pulp Fiction (1994)', '4/', ""It aligns with the user's preferred years and genre."", 'Fight Club (1999)', '3/', ""It combines elements of drama and action, making it suitable for the user's preferences."", 'Forrest Gump (1994)', '2/', ""It falls within the user's preferred years and genre."", 'The Matrix (1999)', '2/', ""It combines action and drama, making it a good fit for the user's preferences."", 'Good Will Hunting (1997)', '1/', ""It falls within the user's preferred years and genre."", 'The Truman Show (1998)', '1/', ""It aligns with the user's preferred years and genre."", 'Saving Private Ryan (1998)', '1/', ""It falls within the user's preferred years and genre."", 'The Green Mile (1999)', '1/', ""It aligns with the user's preferred years and genre."", 'The Sixth Sense (1999)', '0/', ""It falls within the user's preferred years and genre.""]"
4895,Female,Young (21-40 years),"[296, 318, 50, 2858, 1682, 593, 356, 1704]","['""Pulp Fiction"" (1994)', '""Eternal Sunshine of the Spotless Mind"" (2004)', '""The Shawshank Redemption"" (1994)', '""The Usual Suspects"" (1995)', '""Lost in Translation"" (2003)', '""American Beauty"" (1999)', '""The Truman Show"" (1998)', '""The Silence of the Lambs"" (1991)', '""Forrest Gump"" (1994)', '""Good Will Hunting"" (1997)']"
4899,Male,Young (21-40 years),[],[]
4920,Male,Young (21-40 years),"[296, 318, 356, 858, 1213, 2959, 593, 1732, 2858]","['Step 2: Sort movies based on ratings', '""Pulp Fiction (1994)', '""The Shawshank Redemption (1994)', '""Forrest Gump (1994)', '""The Godfather (1972)', '""Goodfellas (1990)', '""The Matrix (1999)', '""Fight Club (1999)', '""The Silence of the Lambs (1991)', '""The Big Lebowski (1998)', '""American Beauty (1999)']"
4945,Male,Adult (41-60 years),"[318, 296, 593, 1704, 3147, 1193, 1200, 1221]","['""The Shawshank Redemption"" (1994)', '""Pulp Fiction"" (1994)', '""The Silence of the Lambs"" (1991)', '""Good Will Hunting"" (1997)', '""The Exorcist"" (1973)', '""The Green Mile"" (1999)', '""The Shining"" (1980)', '""One Flew Over the Cuckoo\'s Nest"" (1975)', '""Aliens"" (1986)', '""The Godfather: Part II"" (1974)']"
4959,Male,Young (21-40 years),"[318, 296, 2959, 1704, 356]","['""The Shawshank Redemption"" (1994)', '""Pulp Fiction"" (1994)', '""The Dark Knight"" (2008)', '""The Godfather"" (1972)', '""Fight Club"" (1999)', '""The Matrix"" (1999)', '""Good Will Hunting"" (1997)', '""Eternal Sunshine of the Spotless Mind"" (2004)', '""Inception"" (2010)', '""Forrest Gump"" (1994)']"
4983,Female,Adult (41-60 years),"[356, 318, 595, 1265, 2081, 1682, 500]","['""Forrest Gump"" (1994)', '""The Lion King"" (1994)', '""The Princess Diaries"" (2001)', '""Toy Story 3"" (2010)', '""The Shawshank Redemption"" (1994)', '""Beauty and the Beast"" (1991)', '""Groundhog Day"" (1993)', '""The Little Mermaid"" (1989)', '""The Truman Show"" (1998)', '""Mrs. Doubtfire"" (1993)']"
5002,Male,Young (21-40 years),[],[]
5004,Female,Adult (41-60 years),"[910, 1307, 2825, 1265, 1230, 1197, 2791, 1247, 39, 1732]","[""We will also take into account the user's ratings for the movies they have already watched. Here are the recommendations:"", 'Some Like It Hot (1959)', 'When Harry Met Sally... (1989)', 'Tootsie (1982)', 'Groundhog Day (1993)', 'Annie Hall (1977)', 'The Princess Bride (1987)', 'Airplane! (1980)', 'The Graduate (1967)', 'Clueless (1995)', 'The Big Lebowski (1998)']"
5080,Female,Adult (41-60 years),"[910, 318, 1230, 1704, 2791, 1265, 1197, 1682]","[""We will also take into account the user's ratings for the movies they have already watched. Here are the recommendations:"", '""Some Like It Hot"" (1959)', '""The Shawshank Redemption"" (1994)', '""Annie Hall"" (1977)', '""Good Will Hunting"" (1997)', '""Airplane!"" (1980)', '""Eternal Sunshine of the Spotless Mind"" (2004)', '""Groundhog Day"" (1993)', '""The Godfather"" (1972)', '""The Princess Bride"" (1987)', '""The Truman Show"" (1998)']"
5136,Male,Young (21-40 years),[],[]
5154,Male,Young (21-40 years),"[318, 296, 356, 1682, 593, 1704, 2329, 50]","[""Step 2: Filter movies based on the user's preferred genres and years:"", 'The Shawshank Redemption (1994)', 'Pulp Fiction (1994)', 'Forrest Gump (1994)', 'The Truman Show (1998)', 'The Silence of the Lambs (1991)', 'Good Will Hunting (1997)', 'American History X (1998)', 'The Usual Suspects (1995)', 'Eternal Sunshine of the Spotless Mind (2004)', 'The Departed (2006)']"
5163,Male,Adult (41-60 years),[],[]
5183,Female,Teenager (0-20 years),"[39, 2273, 2572, 1580, 1197, 1517, 1270, 500, 2124]","['""Clueless"" (1995)', '""Rush Hour"" (1998)', '""10 Things I Hate About You"" (1999)', '""Men in Black"" (1997)', '""The Princess Bride"" (1987)', '""Austin Powers: International Man of Mystery"" (1997)', '""Back to the Future"" (1985)', '""Mrs. Doubtfire"" (1993)', '""The Mask"" (1994)', '""The Addams Family"" (1991)']"
5215,Female,Adult (41-60 years),"[318, 296, 593, 912, 2023, 904, 1247, 1252, 50, 1183]","['The Shawshank Redemption (1994)', 'Pulp Fiction (1994)', 'The Silence of the Lambs (1991)', 'Casablanca (1942)', 'The Godfather: Part III (1990)', 'Rear Window (1954)', 'The Graduate (1967)', 'Chinatown (1974)', 'The Usual Suspects (1995)', 'The English Patient (1996)']"
5221,Female,Adult (41-60 years),"[858, 318, 296, 904, 1252, 593, 541, 50, 1487]","[""We will also take into account the user's ratings for the movies they have already watched. Here are the recommendations:"", '""The Godfather (1972)', '""The Shawshank Redemption (1994)', '""Pulp Fiction (1994)', '""Rear Window (1954)', '""Chinatown (1974)', '""The Silence of the Lambs (1991)', '""Blade Runner (1982)', '""The Usual Suspects (1995)', '""Memento (2000)', '""Seven (1995)']"
5248,Female,Adult (41-60 years),"[1307, 1265, 39, 500, 1293, 676, 3072, 1682, 1784]","['""When Harry Met Sally... (1989)', '""Groundhog Day (1993)', '""Clueless (1995)', '""The Princess Diaries (2001)', '""Mrs. Doubtfire (1993)', '""Annie (1982)', '""The Birdcage (1996)', '""Moonstruck (1987)', '""The Truman Show (1998)', '""As Good as It Gets (1997)']"
5252,Male,Young (21-40 years),"[912, 318, 296, 1221, 527, 1213, 593, 1193, 2858]","['""Casablanca"" (1942)', '""The Shawshank Redemption"" (1994)', '""Pulp Fiction"" (1994)', '""The Godfather: Part II"" (1974)', '""Schindler\'s List"" (1993)', '""Goodfellas"" (1990)', '""The Silence of the Lambs"" (1991)', '""One Flew Over the Cuckoo\'s Nest"" (1975)', '""Seven"" (1995)', '""American Beauty"" (1999)']"
5256,Male,Young (21-40 years),[],[]
5264,Male,Teenager (0-20 years),"[356, 318, 1265, 1682, 1732, 1704, 1230, 1197, 1270]","[""We will also take into account the user's ratings for the movies they have already watched. Here are the recommendations:"", '""Forrest Gump"" (1994)', '""The Shawshank Redemption"" (1994)', '""Eternal Sunshine of the Spotless Mind"" (2004)', '""Groundhog Day"" (1993)', '""The Truman Show"" (1998)', '""The Big Lebowski"" (1998)', '""Good Will Hunting"" (1997)', '""Annie Hall"" (1977)', '""The Princess Bride"" (1987)', '""Back to the Future"" (1985)']"
5280,Male,Teenager (0-20 years),"[318, 356, 296, 1704, 1682, 2329, 1732, 2959]","['Step 2: Filter movies based on preferred genres and years:', 'The Shawshank Redemption (1994)', 'Forrest Gump (1994)', 'Pulp Fiction (1994)', 'Good Will Hunting (1997)', 'The Truman Show (1998)', 'American History X (1998)', 'The Big Lebowski (1998)', 'Fight Club (1999)', 'Eternal Sunshine of the Spotless Mind (2004)', 'The Departed (2006)']"
5322,Male,Young (21-40 years),"[1265, 1307, 1197, 356, 1682, 1784]","['""Groundhog Day"" (1993)', '""When Harry Met Sally..."" (1989)', '""The Princess Bride"" (1987)', '""Forrest Gump"" (1994)', '""The Truman Show"" (1998)', '""As Good as It Gets"" (1997)', '""Eternal Sunshine of the Spotless Mind"" (2004)', '""Little Miss Sunshine"" (2006)', '""Silver Linings Playbook"" (2012)', '""Lost in Translation"" (2003)']"
5337,Female,Young (21-40 years),"[1307, 1, 1197, 2716, 2081, 1265, 1270, 1035, 39]","['""When Harry Met Sally..."" (1989)', '""Toy Story"" (1995)', '""The Princess Bride"" (1987)', '""Ghostbusters"" (1984)', '""The Little Mermaid"" (1989)', '""Groundhog Day"" (1993)', '""Back to the Future"" (1985)', '""The Sound of Music"" (1965)', '""Clueless"" (1995)', '""The Lion King"" (1994)']"
5383,Male,Young (21-40 years),"[318, 1, 296, 364, 2959, 595, 904, 593, 912]","[""We will also take into account the user's ratings for the movies they have already watched. Here are the recommendations:"", 'The Shawshank Redemption (1994)', ""It falls within the user's preferred years and genre."", 'Toy Story (1995)', 'Pulp Fiction (1994)', ""It falls within the user's preferred years and genre."", 'The Lion King (1994)', 'Fight Club (1999)', '6. The Godfather (1972)', '7. Beauty and the Beast (1991)', 'Rear Window (1954)', 'The Silence of the Lambs (1991)', ""It falls within the user's preferred years and genre."", 'Casablanca (1942)']"
5418,Female,Young (21-40 years),[],[]
5431,Male,Adult (41-60 years),"[318, 296, 1704, 1682, 1265, 1784, 1393, 1732, 356]","['""The Shawshank Redemption"" (1994)', '""Pulp Fiction"" (1994)', '""Good Will Hunting"" (1997)', '""Eternal Sunshine of the Spotless Mind"" (2004)', '""The Truman Show"" (1998)', '""Groundhog Day"" (1993)', '""As Good as It Gets"" (1997)', '""Jerry Maguire"" (1996)', '""The Big Lebowski"" (1998)', '""Forrest Gump"" (1994)']"
5494,Female,Young (21-40 years),"[318, 296, 1682, 1704, 1230, 1197, 1265]","[""We will also take into account the user's ratings for the movies they have already watched. Here are the recommendations:"", '""The Shawshank Redemption"" (1994)', ""It falls within the user's preferred years and genre."", '""Pulp Fiction"" (1994)', ""It falls within the user's preferred years and combines elements of drama and comedy."", '""Eternal Sunshine of the Spotless Mind"" (2004)', 'It combines elements of comedy and romance.', '""The Truman Show"" (1998)', ""It falls within the user's preferred years and combines elements of drama and comedy."", '""Amélie"" (2001)', ""Although slightly outside the preferred years, it aligns with the user's preferred genres."", '""Good Will Hunting"" (1997)', '""Annie Hall"" (1977)', ""Although slightly outside the preferred years, it aligns with the user's preferred genres."", '""The Princess Bride"" (1987)', '""Lost in Translation"" (2003)', ""Although slightly outside the preferred years, it aligns with the user's preferred genres."", '""Groundhog Day"" (1993)']"
5504,Male,Adult (41-60 years),[],[]
5516,Female,Adult (41-60 years),"[356, 1682, 1784, 1393, 1265, 1732]","['""Forrest Gump"" (1994)', '""The Truman Show"" (1998)', '""As Good as It Gets"" (1997)', '""Eternal Sunshine of the Spotless Mind"" (2004)', '""Little Miss Sunshine"" (2006)', '""Lost in Translation"" (2003)', '""The Royal Tenenbaums"" (2001)', '""Jerry Maguire"" (1996)', '""Groundhog Day"" (1993)', '""The Big Lebowski"" (1998)']"
5557,Male,Young (21-40 years),"[1265, 318, 296, 1197, 1, 1221, 1097, 1136, 912]","['""Groundhog Day"" (1993)', '""The Shawshank Redemption"" (1994)', '""Pulp Fiction"" (1994)', '""The Princess Bride"" (1987)', '""Toy Story"" (1995)', '""The Godfather: Part II"" (1974)', '""The Matrix"" (1999)', '""E.T. the Extra-Terrestrial"" (1982)', '""Monty Python and the Holy Grail"" (1975)', '""Casablanca"" (1942)']"
5586,Male,Young (21-40 years),"[318, 356, 1704, 1682, 2858, 1732, 608, 50, 778, 364]","['The Shawshank Redemption (1994)', 'Forrest Gump (1994)', 'Good Will Hunting (1997)', 'The Truman Show (1998)', 'American Beauty (1999)', 'The Big Lebowski (1998)', 'Fargo (1996)', 'The Usual Suspects (1995)', 'Trainspotting (1996)', 'The Lion King (1994)']"
5588,Female,Young (21-40 years),"[296, 356, 318, 1213, 1197]","['""Pulp Fiction"" (1994)', '""Forrest Gump"" (1994)', '""The Shawshank Redemption"" (1994)', '""The Dark Knight"" (2008)', '""Goodfellas"" (1990)', '""The Matrix"" (1999)', '""Eternal Sunshine of the Spotless Mind"" (2004)', '""The Social Network"" (2010)', '""Inception"" (2010)', '""The Princess Bride"" (1987)']"
5598,Male,Teenager (0-20 years),"[1197, 2918, 1682, 1968, 1246]","['""The Princess Bride"" (1987)', '""Ferris Bueller\'s Day Off"" (1986)', '""Eternal Sunshine of the Spotless Mind"" (2004)', '""The Truman Show"" (1998)', '""The Breakfast Club"" (1985)', '""Dead Poets Society"" (1989)', '""Silver Linings Playbook"" (2012)', '""Little Miss Sunshine"" (2006)', '""Lost in Translation"" (2003)', '""Juno"" (2007)']"
5613,Female,Young (21-40 years),"[910, 1265, 1230, 1197, 2918, 39, 2791, 2716, 1732, 500]","['""Some Like It Hot"" (1959)', '""Groundhog Day"" (1993)', '""Annie Hall"" (1977)', '""The Princess Bride"" (1987)', '""Ferris Bueller\'s Day Off"" (1986)', '""Clueless"" (1995)', '""Airplane!"" (1980)', '""Ghostbusters"" (1984)', '""The Big Lebowski"" (1998)', '""Mrs. Doubtfire"" (1993)']"
5622,Male,Young (21-40 years),"[910, 1230, 1265, 1197, 1270, 2918, 1307, 2791, 1732, 39]","[""We will also take into account the user's ratings for the movies they have already watched. Here are the recommendations:"", 'Some Like It Hot (1959)', 'Annie Hall (1977)', 'Groundhog Day (1993)', 'The Princess Bride (1987)', 'Back to the Future (1985)', ""Ferris Bueller's Day Off (1986)"", 'When Harry Met Sally... (1989)', 'Airplane! (1980)', 'The Big Lebowski (1998)', 'Clueless (1995)']"
5651,Female,Young (21-40 years),"[364, 3114, 2762, 595, 2716, 1198, 593, 39, 2987, 783]","['The Lion King (1994)', 'Toy Story 2 (1999)', 'The Sixth Sense (1999)', 'Beauty and the Beast (1991)', 'Ghostbusters (1984)', 'Raiders of the Lost Ark (1981)', 'The Silence of the Lambs (1991)', 'Clueless (1995)', 'Who Framed Roger Rabbit? (1988)', 'The Hunchback of Notre Dame (1996)']"
5665,Male,Teenager (0-20 years),"[318, 296, 2959, 1682, 593, 2329]","['""The Shawshank Redemption"" (1994)', '""Pulp Fiction"" (1994)', '""The Godfather"" (1972)', '""Eternal Sunshine of the Spotless Mind"" (2004)', '""Fight Club"" (1999)', '""The Truman Show"" (1998)', '""The Silence of the Lambs"" (1991)', '""American History X"" (1998)', '""The Social Network"" (2010)', '""Whiplash"" (2014)']"
5733,Male,Young (21-40 years),[],[]
5759,Female,Young (21-40 years),[],[]
5763,Female,Young (21-40 years),[],[]
5785,Female,Young (21-40 years),[318],"['""The Shawshank Redemption"" (1994)', ""It falls within the user's preferred years and genre."", '""Eternal Sunshine of the Spotless Mind"" (2004)', ""It falls within the user's preferred years and genre."", '""The Dark Knight"" (2008)', ""It falls within the user's preferred years and genre."", '""Silver Linings Playbook"" (2012)', ""It falls within the user's preferred years and genre."", '""Inception"" (2010)', ""It falls within the user's preferred years and genre."", '""La La Land"" (2016)', ""It falls within the user's preferred years and genre."", '""The Social Network"" (2010)', ""It falls within the user's preferred years and genre."", '""Gone Girl"" (2014)', ""It falls within the user's preferred years and genre."", '""The Grand Budapest Hotel"" (2014)', ""It falls within the user's preferred years and genre."", '""Whiplash"" (2014)', ""It falls within the user's preferred years and genre.""]"
5812,Female,Young (21-40 years),[],[]
5854,Male,Adult (41-60 years),[],[]
5879,Male,Young (21-40 years),"[1036, 480, 589, 457, 541, 377, 101, 1200, 380]","[""We will also take into account the user's ratings for the movies they have already watched. Here are the recommendations:"", 'Die Hard (1988)', 'Jurassic Park (1993)', 'The Terminator 2: Judgment Day (1991)', 'The Fugitive (1993)', 'The Matrix Reloaded (2003)', 'Blade Runner (1982)', 'Speed (1994)', 'The Rock (1996)', 'Aliens (1986)', 'True Lies (1994)']"
5895,Male,Young (21-40 years),"[1221, 296, 1213, 608, 50, 1089, 6, 1617, 1732, 2542]","[""Step 3: Sort the filtered movies based on the user's ratings:"", 'The Godfather: Part II (1974)', 'Pulp Fiction (1994)', 'Goodfellas (1990)', 'Fargo (1996)', 'The Usual Suspects (1995)', 'Reservoir Dogs (1992)', 'Heat (1995)', 'L.A. Confidential (1997)', 'The Big Lebowski (1998)', 'Lock, Stock and Two Smoking Barrels (1998)']"
5909,Male,Teenager (0-20 years),"[2459, 1321, 593, 2174, 1347, 2710, 1278, 1395, 1994, 2762]","[""We will also take into account the user's ratings for the movies they have already watched. Here are the recommendations:"", 'The Texas Chain Saw Massacre (1974)', 'An American Werewolf in London (1981)', 'The Silence of the Lambs (1991)', 'Beetlejuice (1988)', 'A Nightmare on Elm Street (1984)', 'The Blair Witch Project (1999)', 'Young Frankenstein (1974)', 'The Omen (1976)', 'Poltergeist (1982)', 'The Sixth Sense (1999)']"
5918,Male,Young (21-40 years),"[858, 1258, 296, 2959, 593, 2762, 50, 1487, 1997]","['Step 2: Filter movies based on preferred genres and years:', ""Step 3: Calculate the average ratings for the user's preferred genres and years:"", 'The Godfather (1972)', 'The Shining (1980)', 'Pulp Fiction (1994)', 'Fight Club (1999)', 'The Silence of the Lambs (1991)', 'The Sixth Sense (1999)', 'The Usual Suspects (1995)', 'Se7en (1995)', 'The Exorcist (1973)', 'The Matrix (1999)']"
5929,Female,Young (21-40 years),"[1219, 1997, 1982, 1258, 1347, 2459, 2160, 1395, 1994, 2710]","['Psycho (1960)', 'The Exorcist (1973)', 'Halloween (1978)', 'The Shining (1980)', 'A Nightmare on Elm Street (1984)', 'The Texas Chain Saw Massacre (1974)', ""Rosemary's Baby (1968)"", 'The Omen (1976)', 'Poltergeist (1982)', 'The Blair Witch Project (1999)']"
5987,Male,Young (21-40 years),"[1230, 1265, 2918, 1732, 1307, 2502, 1197, 231]","['""Annie Hall"" (1977)', '""Groundhog Day"" (1993)', '""Ferris Bueller\'s Day Off"" (1986)', '""The Big Lebowski"" (1998)', '""When Harry Met Sally..."" (1989)', '""Office Space"" (1999)', '""The Princess Bride"" (1987)', '""Dumb and Dumber"" (1994)', '""Anchorman: The Legend of Ron Burgundy"" (2004)', '""Superbad"" (2007)']"
