userId,gender,age_group,recommendations,all_movies_rec
4170,Male,Adult (41-60 years),"[912, 1230, 318, 296, 829, 356, 953, 1704]","['""Casablanca"" (1942)', '""Annie Hall"" (1977)', '""The Shawshank Redemption"" (1994)', '""Pulp Fiction"" (1994)', '""The Apartment"" (1960)', '""The Godfather"" (1972)', '""Forrest Gump"" (1994)', '""It\'s a Wonderful Life"" (1946)', '""Eternal Sunshine of the Spotless Mind"" (2004)', '""Good Will Hunting"" (1997)', ""Each movie offers a unique blend of drama and comedy, ensuring a diverse selection that aligns with the user's interests.""]"
4186,Male,Young (21-40 years),[],[]
4223,Female,Young (21-40 years),"[296, 318, 356, 1682, 3147, 1704, 1682, 593]","['""Pulp Fiction"" (1994)', '""The Shawshank Redemption"" (1994)', '""Forrest Gump"" (1994)', '""The Matrix"" (1999)', '""Eternal Sunshine of the Spotless Mind"" (2004)', '""The Truman Show"" (1998)', '""The Green Mile"" (1999)', '""Good Will Hunting"" (1997)', '""The Truman Show"" (1998)', '""The Silence of the Lambs"" (1991)', ""Each movie offers a unique and engaging storyline that aligns with the user's interests.""]"
4251,Male,Adult (41-60 years),"[910, 2791, 1265, 1197, 2918, 2716, 39, 1732, 2502, 1230]","['Some Like It Hot (1959)', 'Airplane! (1980)', 'Groundhog Day (1993)', 'The Princess Bride (1987)', ""Ferris Bueller's Day Off (1986)"", 'Ghostbusters (1984)', 'Clueless (1995)', 'The Big Lebowski (1998)', 'Office Space (1999)', 'Annie Hall (1977)']"
4335,Male,Young (21-40 years),[],[]
4347,Female,Teenager (0-20 years),"[318, 296, 1682, 1732, 50, 1213, 3147, 1617]","['""The Shawshank Redemption"" (1994)', '""Pulp Fiction"" (1994)', '""The Truman Show"" (1998)', '""Eternal Sunshine of the Spotless Mind"" (2004)', '""The Big Lebowski"" (1998)', '""The Usual Suspects"" (1995)', '""Goodfellas"" (1990)', '""The Green Mile"" (1999)', '""L.A. Confidential"" (1997)', '""The Departed"" (2006)']"
4357,Female,Young (21-40 years),"[364, 595, 1721, 356, 1028, 919, 2096, 497, 2291, 1035]","['Step 2: Filter movies based on preferred genres and years:', 'Step 3: Calculate the average rating for each movie:', 'The Lion King (1994)', 'Beauty and the Beast (1991)', 'Titanic (1997)', 'Forrest Gump (1994)', 'Mary Poppins (1964)', 'The Wizard of Oz (1939)', 'Sleeping Beauty (1959)', 'Much Ado About Nothing (1993)', 'Edward Scissorhands (1990)', 'The Sound of Music (1965)']"
4376,Female,Young (21-40 years),"[1270, 1197, 1198, 356, 318, 1240, 1732, 593, 1682]","['""Back to the Future (1985)', '""The Princess Bride (1987)', '""Raiders of the Lost Ark (1981)', '""Forrest Gump (1994)', '""The Shawshank Redemption (1994)', '""The Terminator (1984)', '""The Big Lebowski (1998)', '""The Silence of the Lambs (1991)', '""The Truman Show (1998)', '""The Matrix (1999)']"
4388,Male,Adult (41-60 years),[],[]
4405,Male,Young (21-40 years),"[912, 1230, 318, 1704, 1197, 356, 1682, 829]","[""We will also take into account the user's high ratings for certain movies. Here are the recommendations:"", '""Casablanca"" (1942)', '""Annie Hall"" (1977)', '""Eternal Sunshine of the Spotless Mind"" (2004)', '""The Shawshank Redemption"" (1994)', '""Amélie"" (2001)', '""Good Will Hunting"" (1997)', '""The Princess Bride"" (1987)', '""Forrest Gump"" (1994)', '""The Truman Show"" (1998)', '""The Apartment"" (1960)']"
4411,Male,Teenager (0-20 years),[],[]
4428,Male,Young (21-40 years),"[2174, 1407, 1321, 1278, 2716]","['""Shaun of the Dead"" (2004)', '""Beetlejuice"" (1988)', '""Scream"" (1996)', '""Zombieland"" (2009)', '""The Cabin in the Woods"" (2012)', '""An American Werewolf in London"" (1981)', '""Tucker and Dale vs. Evil"" (2010)', '""Young Frankenstein"" (1974)', '""The Evil Dead"" (1981)', '""Ghostbusters"" (1984)']"
4430,Female,Young (21-40 years),[],[]
4431,Male,Teenager (0-20 years),"[912, 1230, 1213, 1252, 318, 1221, 608, 829, 296]","['Step 2: Filter movies based on preferred genres and years:', '""Casablanca"" (1942)', '""Annie Hall"" (1977)', '""Goodfellas"" (1990)', '""The Graduate"" (1967)', '""Chinatown"" (1974)', '""The Shawshank Redemption"" (1994)', '""The Godfather: Part II"" (1974)', '""Fargo"" (1996)', '""The Apartment"" (1960)', '""Pulp Fiction"" (1994)']"
4477,Male,Young (21-40 years),"[318, 1270, 1198, 260, 2762, 480, 1617, 1036, 110]","['The Shawshank Redemption (1994)', 'Back to the Future (1985)', 'Raiders of the Lost Ark (1981)', 'Star Wars: Episode IV - A New Hope (1977)', 'The Sixth Sense (1999)', 'The Matrix (1999)', 'Jurassic Park (1993)', 'L.A. Confidential (1997)', 'Die Hard (1988)', 'Braveheart (1995)']"
4480,Male,Young (21-40 years),[],[]
4516,Male,Teenager (0-20 years),"[296, 318, 2023, 527, 593, 50, 2329, 1089, 2268, 6]","['""Pulp Fiction"" (1994)', '""The Shawshank Redemption"" (1994)', '""The Godfather: Part III"" (1990)', '""Schindler\'s List"" (1993)', '""The Silence of the Lambs"" (1991)', '""The Usual Suspects"" (1995)', '""American History X"" (1998)', '""Reservoir Dogs"" (1992)', '""A Few Good Men"" (1992)', '""Heat"" (1995)', ""Each movie offers a unique storyline and aligns with the user's stated preferences.""]"
4535,Male,Teenager (0-20 years),[],[]
4545,Male,Young (21-40 years),"[1198, 480, 318, 589, 110, 1270, 1197, 457]","['Raiders of the Lost Ark (1981)', 'The Matrix (1999)', 'Jurassic Park (1993)', 'The Shawshank Redemption (1994)', 'Terminator 2: Judgment Day (1991)', 'Braveheart (1995)', '7. Back to the Future (1985)', 'The Princess Bride (1987)', 'The Fugitive (1993)', 'The Empire Strikes Back (1980)']"
4550,Male,Teenager (0-20 years),"[2858, 2762, 2706, 2861, 3005, 2710, 2840, 3081, 2700, 2541]","['Step 2: Filter movies based on preferred genres and years:', 'Step 3: Remove any movies that may introduce bias based on sensitive attributes:', 'American Beauty (1999)', 'The Sixth Sense (1999)', 'American Pie (1999)', 'For Love of the Game (1999)', 'The Bone Collector (1999)', 'Blair Witch Project, The (1999)', 'Stigmata (1999)', 'Sleepy Hollow (1999)', 'South Park: Bigger, Longer and Uncut (1999)', 'Cruel Intentions (1999)']"
4575,Female,Teenager (0-20 years),"[1278, 2716, 2174, 1407, 1321, 2124]","['We will also ensure that the recommendations are fair and do not disproportionately favor or disfavor movies based on sensitive attributes.', '""Young Frankenstein"" (1974)', '""Ghostbusters"" (1984)', '""Beetlejuice"" (1988)', '""Shaun of the Dead"" (2004)', '""Scream"" (1996)', '""An American Werewolf in London"" (1981)', '""The Cabin in the Woods"" (2012)', '""Zombieland"" (2009)', '""Tucker and Dale vs Evil"" (2010)', '""The Addams Family"" (1991)', ""They aim to provide a diverse selection of movies that align with the user's interests while ensuring fairness in the recommendations.""]"
4610,Female,Young (21-40 years),"[2716, 589, 2918, 480, 1270, 541, 1136, 1200, 1198]","[""'Ghostbusters (1984)"", ""'Terminator 2: Judgment Day (1991)"", ""'Ferris Bueller's Day Off (1986)"", ""'Jurassic Park (1993)"", ""'Back to the Future (1985)"", ""'The Matrix (1999)"", ""'Blade Runner (1982)"", ""'Monty Python and the Holy Grail (1974)"", ""'Aliens (1986)"", ""'Raiders of the Lost Ark (1981)""]"
4611,Female,Teenager (0-20 years),[],[]
4659,Female,Young (21-40 years),"[318, 912, 296, 1682, 356, 17, 1197, 1704, 1307]","['""The Shawshank Redemption"" (1994)', '""Casablanca"" (1942)', '""Pulp Fiction"" (1994)', '""Eternal Sunshine of the Spotless Mind"" (2004)', '""The Truman Show"" (1998)', '""Forrest Gump"" (1994)', '""Sense and Sensibility"" (1995)', '""The Princess Bride"" (1987)', '""Good Will Hunting"" (1997)', '""When Harry Met Sally..."" (1989)']"
4660,Female,Teenager (0-20 years),"[318, 356, 260, 296, 858, 1270, 593, 1198, 1197]","['Step 2: Filter movies based on preferred genres and years:', 'Step 3: Calculate the average ratings for the filtered movies:', 'The Shawshank Redemption (1994)', 'Forrest Gump (1994)', 'Star Wars: Episode IV - A New Hope (1977)', 'Pulp Fiction (1994)', 'The Godfather (1972)', 'Back to the Future (1985)', 'The Silence of the Lambs (1991)', 'Raiders of the Lost Ark (1981)', 'The Princess Bride (1987)', 'The Matrix (1999)']"
4742,Male,Young (21-40 years),[],[]
4794,Female,Young (21-40 years),"[1270, 356, 296, 318, 1291, 1732, 593, 1197, 1036, 1213]","['""Back to the Future"" (1985)', '""Forrest Gump"" (1994)', '""Pulp Fiction"" (1994)', '""The Shawshank Redemption"" (1994)', '""Indiana Jones and the Last Crusade"" (1989)', '""The Big Lebowski"" (1998)', '""The Silence of the Lambs"" (1991)', '""The Princess Bride"" (1987)', '""Die Hard"" (1988)', '""Goodfellas"" (1990)']"
4802,Male,Adult (41-60 years),[],[]
4833,Male,Young (21-40 years),"[1197, 1, 356, 1265, 595, 318, 1270, 2081, 1682]","['""The Princess Bride"" (1987)', '""Toy Story"" (1995)', '""Forrest Gump"" (1994)', '""The Lion King"" (1994)', '""Groundhog Day"" (1993)', '""Beauty and the Beast"" (1991)', '""The Shawshank Redemption"" (1994)', '""Back to the Future"" (1985)', '""The Little Mermaid"" (1989)', '""The Truman Show"" (1998)']"
4834,Female,Adult (41-60 years),[],[]
4841,Male,Young (21-40 years),"[318, 296, 1704, 1682, 2329, 50, 1732, 608, 593]","['""The Shawshank Redemption"" (1994)', '""Pulp Fiction"" (1994)', '""Good Will Hunting"" (1997)', '""Eternal Sunshine of the Spotless Mind"" (2004)', '""The Truman Show"" (1998)', '""American History X"" (1998)', '""The Usual Suspects"" (1995)', '""The Big Lebowski"" (1998)', '""Fargo"" (1996)', '""The Silence of the Lambs"" (1991)']"
4851,Male,Teenager (0-20 years),"[1704, 1682, 2028, 318, 2959, 356, 296, 110, 3147]","['Step 2: Filter movies based on preferred genres and years:', 'Good Will Hunting (1997)', 'It has received critical acclaim and features a compelling story about a young genius struggling with his identity.', 'The Truman Show (1998)', 'It explores themes of reality and identity in a unique and thought-provoking way.', 'Saving Private Ryan (1998)', 'It is widely regarded as one of the best war movies ever made, with intense action sequences and a powerful story.', 'The Shawshank Redemption (1994)', 'It is considered a classic and has a compelling story about hope and redemption.', 'Fight Club (1999)', 'It is known for its unique storytelling and explores themes of identity and consumerism.', 'Forrest Gump (1994)', 'It follows the life of a simple-minded man who unwittingly becomes part of major historical events.', 'The Matrix (1999)', 'It revolutionized the science fiction genre with its groundbreaking visual effects and philosophical themes.', 'Pulp Fiction (1994)', 'It is known for its nonlinear storytelling and memorable characters.', 'Braveheart (1995)', 'It is an epic historical drama that tells the story of Scottish warrior William Wallace.', 'The Green Mile (1999)', 'It is based on a Stephen King novel and explores themes of justice and compassion.']"
4895,Female,Young (21-40 years),"[296, 318, 356, 50, 2858, 2959, 1704, 1682, 3147]","['""Pulp Fiction"" (1994)', '""The Shawshank Redemption"" (1994)', '""Forrest Gump"" (1994)', '""The Usual Suspects"" (1995)', '""Eternal Sunshine of the Spotless Mind"" (2004)', '""American Beauty"" (1999)', '""Fight Club"" (1999)', '""Good Will Hunting"" (1997)', '""The Truman Show"" (1998)', '""The Green Mile"" (1999)']"
4899,Male,Young (21-40 years),[],[]
4920,Male,Young (21-40 years),"[296, 356, 318, 1704, 1682, 2858, 2959]","['Step 2: Filter movies based on preferred genres and years:', '""Pulp Fiction"" (1994)', '""Forrest Gump"" (1994)', '""The Shawshank Redemption"" (1994)', '""Good Will Hunting"" (1997)', '""Eternal Sunshine of the Spotless Mind"" (2004)', '""The Truman Show"" (1998)', '""The Departed"" (2006)', '""American Beauty"" (1999)', '""Fight Club"" (1999)', '""The Matrix"" (1999)']"
4945,Male,Adult (41-60 years),"[318, 593, 356, 1219, 1221, 1387, 1704, 1997, 1136, 1206]","['The Shawshank Redemption (1994)', 'The Silence of the Lambs (1991)', 'Forrest Gump (1994)', 'Psycho (1960)', 'The Godfather: Part II (1974)', 'Jaws (1975)', 'Good Will Hunting (1997)', 'The Exorcist (1973)', 'Monty Python and the Holy Grail (1975)', 'A Clockwork Orange (1971)']"
4959,Male,Young (21-40 years),"[318, 296, 1704, 1197, 356, 110, 527, 2028]","['""The Shawshank Redemption"" (1994)', '""Pulp Fiction"" (1994)', '""The Godfather"" (1972)', '""Good Will Hunting"" (1997)', '""The Princess Bride"" (1987)', '""Forrest Gump"" (1994)', '""Braveheart"" (1995)', '""The Matrix"" (1999)', '""Schindler\'s List"" (1993)', '""Saving Private Ryan"" (1998)']"
4983,Female,Adult (41-60 years),"[356, 318, 595, 1704, 1265, 2081, 1682]","['""Forrest Gump"" (1994)', ""It fits the user's preference for drama and comedy."", '""The Lion King"" (1994)', ""It falls under the animation/children's genre, which the user enjoys."", '""The Shawshank Redemption"" (1994)', '""Toy Story 3"" (2010)', 'It combines animation and comedy.', '""The Princess Diaries"" (2001)', ""It falls within the user's preferred genres."", '""Beauty and the Beast"" (1991)', ""It fits the user's preference for animation/children's movies."", '""Good Will Hunting"" (1997)', '""Groundhog Day"" (1993)', '""The Little Mermaid"" (1989)', ""It falls under the animation/children's genre."", '""The Truman Show"" (1998)']"
5002,Male,Young (21-40 years),[],[]
5004,Female,Adult (41-60 years),"[910, 2791, 1230, 1197, 1265, 2825, 1247, 2918, 1270, 916]","[""We will also take into account the user's ratings for the movies they have already watched. Here are the recommendations:"", 'Some Like It Hot (1959)', 'Airplane! (1980)', 'Annie Hall (1977)', 'The Princess Bride (1987)', 'Groundhog Day (1993)', 'Tootsie (1982)', 'The Graduate (1967)', ""Ferris Bueller's Day Off (1986)"", 'Back to the Future (1985)', 'Roman Holiday (1953)']"
5080,Female,Adult (41-60 years),"[318, 356, 296, 1704, 1682, 1265, 3147, 1732, 1247, 1230]","['Step 2: Filter movies based on preferred genres and years:', 'Step 3: Calculate the average ratings for the filtered movies:', 'The Shawshank Redemption (1994)', 'Forrest Gump (1994)', 'Pulp Fiction (1994)', 'Good Will Hunting (1997)', 'The Truman Show (1998)', 'Groundhog Day (1993)', 'The Green Mile (1999)', 'The Big Lebowski (1998)', 'The Graduate (1967)', 'Annie Hall (1977)']"
5136,Male,Young (21-40 years),[],[]
5154,Male,Young (21-40 years),"[318, 296, 356, 593, 1704, 1682, 2329, 50, 3147, 2959]","[""Step 3: Consider the user's ratings for the movies:"", 'The Shawshank Redemption (1994)', 'Pulp Fiction (1994)', 'Forrest Gump (1994)', 'The Silence of the Lambs (1991)', 'Good Will Hunting (1997)', 'The Truman Show (1998)', 'American History X (1998)', 'The Usual Suspects (1995)', 'The Green Mile (1999)', 'Fight Club (1999)']"
5163,Male,Adult (41-60 years),[],[]
5183,Female,Teenager (0-20 years),"[2791, 2000, 1307, 2716, 1036, 1265, 1197, 1270, 1517]","['""Airplane!"" (1980)', '""Lethal Weapon"" (1987)', '""When Harry Met Sally..."" (1989)', '""Ghostbusters"" (1984)', '""Die Hard"" (1988)', '""Groundhog Day"" (1993)', '""The Princess Bride"" (1987)', '""Back to the Future"" (1985)', '""The Mask"" (1994)', '""Austin Powers: International Man of Mystery"" (1997)']"
5215,Female,Adult (41-60 years),"[318, 296, 912, 593, 904, 2023, 903, 913, 1247, 50]","['Step 2: Filter movies based on preferred genres and years:', ""Step 3: Consider the user's ratings:"", 'The Shawshank Redemption (1994)', 'Pulp Fiction (1994)', 'Casablanca (1942)', 'The Silence of the Lambs (1991)', 'Rear Window (1954)', 'The Godfather: Part III (1990)', '7. Vertigo (1958)', 'The Maltese Falcon (1941)', 'The Graduate (1967)', 'The film is known for its iconic performances and soundtrack.', 'The Usual Suspects (1995)']"
5221,Female,Adult (41-60 years),"[1219, 296, 318, 541, 593, 1228, 50, 1252, 6]","['Step 2: Filter movies based on preferred genres and years:', '""The Godfather"" (1972)', '""Psycho"" (1960)', '""Pulp Fiction"" (1994)', '""The Shawshank Redemption"" (1994)', '""Blade Runner"" (1982)', '""The Silence of the Lambs"" (1991)', '""Raging Bull"" (1980)', '""The Usual Suspects"" (1995)', '""Chinatown"" (1974)', '""Heat"" (1995)']"
5248,Female,Adult (41-60 years),"[910, 1265, 39, 1293, 676, 1281, 2825, 500]","['Some Like It Hot (1959)', 'Groundhog Day (1993)', 'The Princess Diaries (2001)', 'Clueless (1995)', 'The Producers (1967)', 'Annie (1982)', 'The Birdcage (1996)', 'The Great Dictator (1940)', 'Tootsie (1982)', 'Mrs. Doubtfire (1993)']"
5252,Male,Young (21-40 years),"[912, 318, 296, 1221, 527, 593, 111, 1228, 1704]","[""We will also take into account the user's ratings for the movies they have already watched. Here are the recommendations:"", '""Casablanca"" (1942)', '""The Shawshank Redemption"" (1994)', '""Pulp Fiction"" (1994)', '""The Godfather: Part II"" (1974)', '""Schindler\'s List"" (1993)', '""The Silence of the Lambs"" (1991)', '""Taxi Driver"" (1976)', '""Raging Bull"" (1980)', '""The Graduate"" (1967)', '""Good Will Hunting"" (1997)']"
5256,Male,Young (21-40 years),[],[]
5264,Male,Teenager (0-20 years),"[356, 318, 1682, 1265, 1732, 1197]","['""Forrest Gump"" (1994)', '""The Shawshank Redemption"" (1994)', '""Eternal Sunshine of the Spotless Mind"" (2004)', '""The Truman Show"" (1998)', '""Groundhog Day"" (1993)', '""The Big Lebowski"" (1998)', '""Amélie"" (2001)', '""Little Miss Sunshine"" (2006)', '""Lost in Translation"" (2003)', '""The Princess Bride"" (1987)']"
5280,Male,Teenager (0-20 years),"[296, 318, 356, 1704, 1682, 1732, 2329, 3147, 2959]","['Step 2: Filter movies based on preferred genres and years:', 'Step 3: Calculate the average rating for each movie:', 'Pulp Fiction (1994)', '5/5', 'The Shawshank Redemption (1994)', '8/5', 'Forrest Gump (1994)', '7/5', 'Good Will Hunting (1997)', '4/5', 'The Truman Show (1998)', '3/5', 'The Big Lebowski (1998)', '2/5', 'American History X (1998)', '6/5', 'The Green Mile (1999)', '5/5', 'Fight Club (1999)', '4/5', 'The Matrix (1999)', '7/5']"
5322,Male,Young (21-40 years),"[1265, 1307, 1197, 1230, 2918, 1682, 1784, 1732]","['""Groundhog Day"" (1993)', '""When Harry Met Sally..."" (1989)', '""The Princess Bride"" (1987)', '""Annie Hall"" (1977)', '""Ferris Bueller\'s Day Off"" (1986)', '""The Truman Show"" (1998)', '""As Good as It Gets"" (1997)', '""Little Miss Sunshine"" (2006)', '""The Big Lebowski"" (1998)', '""My Big Fat Greek Wedding"" (2002)', 'Each movie has been chosen to align with these preferences and provide a diverse range of comedy experiences.']"
5337,Female,Young (21-40 years),"[1, 1307, 1197, 1265, 595, 1230, 364, 1270, 539, 2081]","['""Toy Story (1995)', '""When Harry Met Sally... (1989)', '""The Princess Bride (1987)', '""Groundhog Day (1993)', '""Beauty and the Beast (1991)', '""Annie Hall (1977)', '""The Lion King (1994)', '""Back to the Future (1985)', '""Sleepless in Seattle (1993)', '""The Little Mermaid (1989)']"
5383,Male,Young (21-40 years),"[318, 1, 296, 480, 593, 912, 904, 2762]","['""The Shawshank Redemption"" (1994)', ""6/5 on average. It falls within the user's preferred years and genre."", '""Toy Story"" (1995)', ""1/5 on average. It combines the user's preferred genres of Animation and Children's."", '""Pulp Fiction"" (1994)', ""4/5 on average. It falls within the user's preferred years and genre."", '""The Godfather"" (1972)', ""5/5 on average. It falls within the user's preferred years and genre."", '""Jurassic Park"" (1993)', '1/5 on average. It combines elements of both thriller and drama genres.', '""The Lion King"" (1994)', ""2/5 on average. It falls within the user's preferred years and genre."", '""The Silence of the Lambs"" (1991)', ""3/5 on average. It falls within the user's preferred years and genre."", '""Casablanca"" (1942)', ""4/5 on average. It falls within the user's preferred years and genre."", '""Rear Window"" (1954)', ""It falls within the user's preferred years and genre."", '""The Sixth Sense"" (1999)', ""It falls within the user's preferred years and genre.""]"
5418,Female,Young (21-40 years),[],[]
5431,Male,Adult (41-60 years),"[296, 318, 1704, 1682, 2329, 1732, 2959, 593, 1265]","['""Pulp Fiction"" (1994)', '""The Shawshank Redemption"" (1994)', '""Good Will Hunting"" (1997)', '""Eternal Sunshine of the Spotless Mind"" (2004)', '""The Truman Show"" (1998)', '""American History X"" (1998)', '""The Big Lebowski"" (1998)', '""Fight Club"" (1999)', '""The Silence of the Lambs"" (1991)', '""Groundhog Day"" (1993)']"
5494,Female,Young (21-40 years),"[318, 296, 1704, 1682, 2858, 1732, 1968, 1230, 1197]","['""The Shawshank Redemption"" (1994)', '""Pulp Fiction"" (1994)', '""Good Will Hunting"" (1997)', '""Eternal Sunshine of the Spotless Mind"" (2004)', '""The Truman Show"" (1998)', '""American Beauty"" (1999)', '""The Big Lebowski"" (1998)', '""The Breakfast Club"" (1985)', '""Annie Hall"" (1977)', '""The Princess Bride"" (1987)', ""Each movie offers a unique and engaging storyline that aligns with the user's interests.""]"
5504,Male,Adult (41-60 years),[],[]
5516,Female,Adult (41-60 years),"[356, 1682, 1265, 2858, 318, 1704, 1784, 1732]","['""Forrest Gump"" (1994)', '""The Truman Show"" (1998)', '""Groundhog Day"" (1993)', '""Eternal Sunshine of the Spotless Mind"" (2004)', '""American Beauty"" (1999)', '""The Shawshank Redemption"" (1994)', '""Good Will Hunting"" (1997)', '""As Good as It Gets"" (1997)', '""Little Miss Sunshine"" (2006)', '""The Big Lebowski"" (1998)']"
5557,Male,Young (21-40 years),"[356, 1682, 318, 1704, 1732, 1682]","['""Forrest Gump"" (1994)', '""Eternal Sunshine of the Spotless Mind"" (2004)', '""The Truman Show"" (1998)', '""Little Miss Sunshine"" (2006)', '""Amélie"" (2001)', '""The Shawshank Redemption"" (1994)', '""Good Will Hunting"" (1997)', '""The Big Lebowski"" (1998)', '""The Truman Show"" (1998)', '""The Grand Budapest Hotel"" (2014)']"
5586,Male,Young (21-40 years),"[1265, 2858, 527, 2918, 1704]","[""We will also take into account the ratings provided by the user for the movies they have already watched. Let's proceed step by step:"", 'Step 2: Sort movies based on user ratings:', 'Comedy: ""Groundhog Day"" (1993)', 'Drama: ""American Beauty"" (1999)', 'Documentary: ""Bowling for Columbine"" (2002)', 'Comedy: ""The Big Lebowski"" (1998)', 'Drama: ""Schindler\'s List"" (1993)', 'Documentary: ""Man on Wire"" (2008)', '7. Comedy: ""Ferris Bueller\'s Day Off"" (1986)', 'Drama: ""Good Will Hunting"" (1997)', 'Documentary: ""Hoop Dreams"" (1994)', 'Comedy: ""The Truman Show"" (1998)']"
5588,Female,Young (21-40 years),"[912, 296, 318, 1213, 1230, 2023, 1193, 1252, 50]","['We will also take into account the ratings provided by the user for the movies they have already watched. Here are the recommendations:', '""Casablanca"" (1942)', '""Pulp Fiction"" (1994)', '""The Shawshank Redemption"" (1994)', '""Goodfellas"" (1990)', '""Annie Hall"" (1977)', '""The Godfather: Part III"" (1990)', '""One Flew Over the Cuckoo\'s Nest"" (1975)', '""The Graduate"" (1967)', '""Chinatown"" (1974)', '""The Usual Suspects"" (1995)']"
5598,Male,Teenager (0-20 years),"[296, 1682, 1732, 2858, 1230, 1213, 318, 1265, 356]","['""Pulp Fiction"" (1994)', '""The Truman Show"" (1998)', '""Eternal Sunshine of the Spotless Mind"" (2004)', '""The Big Lebowski"" (1998)', '""American Beauty"" (1999)', '""Annie Hall"" (1977)', '""Goodfellas"" (1990)', '""The Shawshank Redemption"" (1994)', '""Groundhog Day"" (1993)', '""Forrest Gump"" (1994)', ""Each movie offers a unique blend of genres and aligns with the user's interests.""]"
5613,Female,Young (21-40 years),"[910, 1265, 1197, 2791, 2716, 2918, 1732, 39, 2502, 3868]","['Some Like It Hot (1959)', 'Groundhog Day (1993)', 'The Princess Bride (1987)', 'Airplane! (1980)', 'Ghostbusters (1984)', ""Ferris Bueller's Day Off (1986)"", 'The Big Lebowski (1998)', 'Clueless (1995)', 'Office Space (1999)', 'The Naked Gun: From the Files of Police Squad! (1988)', ""Each movie has been chosen to align with the user's preferred genres and time range, ensuring a fair and personalized recommendation.""]"
5622,Male,Young (21-40 years),"[910, 1230, 1265, 1197, 1307, 2825, 2918, 1732, 39, 1247]","['Some Like It Hot (1959)', 'Annie Hall (1977)', 'Groundhog Day (1993)', 'The Princess Bride (1987)', 'When Harry Met Sally... (1989)', 'Tootsie (1982)', ""Ferris Bueller's Day Off (1986)"", 'The Big Lebowski (1998)', 'Clueless (1995)', 'The Graduate (1967)']"
5651,Female,Young (21-40 years),"[318, 480, 364, 356, 3114, 593, 2081, 296, 2762]","['The Shawshank Redemption (1994)', 'Jurassic Park (1993)', 'The Lion King (1994)', 'The Matrix (1999)', 'Forrest Gump (1994)', 'Toy Story 2 (1999)', 'The Silence of the Lambs (1991)', 'The Little Mermaid (1989)', 'Pulp Fiction (1994)', 'The Sixth Sense (1999)']"
5665,Male,Teenager (0-20 years),"[912, 953, 1230, 1247, 608, 318, 1682, 1961, 1246]","[""We will also take into account the user's ratings for the movies they have already watched. Here are the recommendations:"", 'Casablanca (1942)', ""It's a Wonderful Life (1946)"", 'Annie Hall (1977)', 'The Graduate (1967)', 'Eternal Sunshine of the Spotless Mind (2004)', 'Fargo (1996)', 'The Shawshank Redemption (1994)', 'The Truman Show (1998)', 'Rain Man (1988)', 'Dead Poets Society (1989)']"
5733,Male,Young (21-40 years),[],[]
5759,Female,Young (21-40 years),[],[]
5763,Female,Young (21-40 years),[],[]
5785,Female,Young (21-40 years),"[318, 356, 3147, 3598]","['The Shawshank Redemption (1994)', 'Forrest Gump (1994)', 'The Dark Knight (2008)', 'Eternal Sunshine of the Spotless Mind (2004)', 'The Matrix (1999)', 'The Social Network (2010)', 'The Grand Budapest Hotel (2014)', 'Inception (2010)', 'The Green Mile (1999)', 'Amélie (2001)']"
5812,Female,Young (21-40 years),[],[]
5854,Male,Adult (41-60 years),[],[]
5879,Male,Young (21-40 years),"[1036, 589, 480, 1258, 1198, 593, 1270, 1387, 1206]","['Die Hard (1988)', 'Terminator 2: Judgment Day (1991)', 'Jurassic Park (1993)', 'The Shining (1980)', 'Raiders of the Lost Ark (1981)', 'The Silence of the Lambs (1991)', 'Back to the Future (1985)', 'Jaws (1975)', 'The Matrix Reloaded (2003)', 'A Clockwork Orange (1971)']"
5895,Male,Young (21-40 years),"[1221, 296, 1213, 608, 1617, 1732, 6, 1089, 50, 778]","['Step 2: Filter movies based on preferred genres and years:', 'Step 3: Calculate the average ratings for each movie:', 'The Godfather: Part II (1974)', 'Pulp Fiction (1994)', 'Goodfellas (1990)', 'Fargo (1996)', 'L.A. Confidential (1997)', '6. The Big Lebowski (1998)', 'Heat (1995)', 'Reservoir Dogs (1992)', 'The Usual Suspects (1995)', '10. Trainspotting (1996)']"
5909,Male,Teenager (0-20 years),"[2459, 1321, 593, 1347, 2174, 1395, 1994, 2710]","[""We will also take into account the user's ratings for the movies they have already watched. Here are the recommendations:"", 'The Texas Chain Saw Massacre (1974)', 'An American Werewolf in London (1981)', 'The Silence of the Lambs (1991)', 'A Nightmare on Elm Street (1984)', 'Beetlejuice (1988)', 'The Omen (1976)', 'The Evil Dead (1981)', 'Poltergeist (1982)', 'The Blair Witch Project (1999)', 'The Fly (1986)']"
5918,Male,Young (21-40 years),"[2762, 2710, 1258, 593, 480, 858, 296, 1387, 50, 1982]","['Step 2: Filter movies based on preferred genres and years:', 'The Sixth Sense (1999)', 'The Blair Witch Project (1999)', 'The Shining (1980)', 'The Silence of the Lambs (1991)', 'Jurassic Park (1993)', 'The Godfather (1972)', 'Pulp Fiction (1994)', 'Jaws (1975)', 'The Usual Suspects (1995)', 'Halloween (1978)']"
